1.30777,-0.462308,-1.00589,-0.58861,-1.22676,QuickSort
1.11359,1.08676,-1.00592,-0.869961,-1.38313,InsertionSort
-0.776392,-0.459321,1.1332,0.465877,0.956793,RadixSort
0.230327,0.0342609,0.271098,-0.140319,0.181516,RadixSort
-0.906854,-0.22258,0.287732,0.626771,0.090524,RadixSort
0.925689,-0.210069,0.264063,-0.314452,0.216954,RadixSort
0.593417,0.859043,1.09508,-0.242956,1.12189,QuickSort
0.433288,-0.465843,-0.958209,-0.869003,0.254028,CountingSort
0.596754,1.08658,-1.00572,-0.418218,-0.997317,QuickSort
-1.21057,-0.462234,-1.00574,-0.700527,-1.22676,CountingSort
